name,ttm,06/10/2021,05/31/2021,04/30/2021,03/31/2021,03/02/2021,02/26/2021,02/23/2021,02/16/2021,01/29/2021,12/31/2020,11/30/2020,11/19/2020,11/02/2020,10/30/2020,10/28/2020,10/15/2020,09/30/2020,09/24/2020,08/31/2020,08/19/2020,07/31/2020,07/24/2020,07/17/2020,07/14/2020,06/30/2020,05/29/2020,04/30/2020,03/31/2020,02/28/2020,01/31/2020,12/31/2019,11/29/2019,10/31/2019,09/30/2019,08/30/2019,07/31/2019,06/28/2019,05/31/2019,04/30/2019,03/29/2019,02/28/2019,01/31/2019,12/31/2018,11/30/2018,10/31/2018,09/28/2018,08/31/2018,07/31/2018,06/29/2018,05/31/2018,04/30/2018,03/30/2018,02/28/2018,01/31/2018,12/29/2017,11/30/2017,10/31/2017,09/29/2017,08/31/2017,07/31/2017,06/30/2017,05/31/2017,04/28/2017,03/31/2017,02/28/2017,01/31/2017,12/30/2016,11/30/2016,10/31/2016,09/30/2016,08/31/2016,07/29/2016,06/30/2016,05/31/2016,04/29/2016,03/31/2016,02/29/2016,01/29/2016,12/31/2015,11/30/2015,10/30/2015,09/30/2015,08/31/2015,07/31/2015,06/30/2015,05/29/2015,04/30/2015,03/31/2015,02/27/2015,01/30/2015,12/31/2014,11/28/2014,10/31/2014,09/30/2014,08/29/2014,07/31/2014,06/30/2014,05/30/2014,04/30/2014,03/31/2014,02/28/2014,01/31/2014,12/31/2013,11/29/2013,10/31/2013,09/30/2013,08/30/2013,07/31/2013,06/28/2013,05/31/2013,04/30/2013,03/29/2013,02/28/2013,01/31/2013,12/31/2012,11/30/2012,10/31/2012,09/28/2012,08/31/2012,07/31/2012,06/29/2012,05/31/2012,04/30/2012,03/30/2012,02/29/2012,01/31/2012,12/30/2011,11/30/2011,10/31/2011,09/30/2011,08/31/2011,07/29/2011,06/30/2011,05/31/2011,04/29/2011,03/31/2011,02/28/2011,01/31/2011,12/31/2010,11/30/2010,10/29/2010,09/30/2010,08/31/2010,07/30/2010,06/30/2010,05/31/2010,04/30/2010,03/31/2010,02/26/2010,01/29/2010,12/31/2009,11/30/2009,10/30/2009,09/30/2009,08/31/2009,07/31/2009,06/30/2009,05/29/2009,04/30/2009,03/31/2009,02/27/2009,01/30/2009,12/31/2008,11/28/2008,10/31/2008,09/30/2008,08/29/2008,07/31/2008,06/30/2008,05/30/2008,04/30/2008,03/31/2008,02/29/2008,01/31/2008,12/31/2007,11/30/2007,10/31/2007,09/28/2007,08/31/2007,07/31/2007,06/29/2007,05/31/2007,04/30/2007,03/30/2007,02/28/2007,01/31/2007,12/29/2006,11/30/2006,10/31/2006,09/29/2006,08/31/2006,07/31/2006,06/30/2006,05/31/2006,04/28/2006,03/31/2006,02/28/2006,01/31/2006,12/30/2005,11/30/2005,10/31/2005,09/30/2005,08/31/2005,07/29/2005,06/30/2005,05/31/2005,04/29/2005,03/31/2005,02/28/2005,01/31/2005,12/31/2004,11/30/2004,10/29/2004,09/30/2004,08/31/2004,07/30/2004,06/30/2004,05/31/2004,04/30/2004,03/31/2004,02/27/2004,01/30/2004,12/31/2003,11/28/2003,10/31/2003,09/30/2003,08/29/2003,07/31/2003,06/30/2003,05/30/2003,04/30/2003,03/31/2003,02/28/2003,01/31/2003,12/31/2002,11/29/2002,10/31/2002,09/30/2002,08/30/2002,07/31/2002,06/28/2002,05/31/2002,04/30/2002,03/29/2002,02/28/2002,01/31/2002,12/31/2001,11/30/2001,10/31/2001,09/28/2001,08/31/2001,07/31/2001,06/29/2001,05/31/2001,04/30/2001,03/30/2001,02/28/2001,01/31/2001,12/29/2000,11/30/2000,10/31/2000,09/29/2000,08/31/2000,07/31/2000,06/30/2000,05/31/2000,04/28/2000,03/31/2000,02/29/2000,01/31/2000,12/31/1999,11/30/1999,10/29/1999,09/30/1999,08/31/1999,07/30/1999,06/30/1999,05/31/1999,04/30/1999,03/31/1999,02/26/1999,01/29/1999,12/31/1998,11/30/1998,10/30/1998,09/30/1998,08/31/1998,07/31/1998,06/30/1998,05/29/1998,04/30/1998,03/31/1998,02/27/1998,01/30/1998,12/31/1997,11/28/1997,10/31/1997,09/30/1997,08/29/1997,07/31/1997,06/30/1997,05/30/1997,04/30/1997,03/31/1997,02/28/1997,01/31/1997,12/31/1996,11/29/1996,10/31/1996,09/30/1996,08/30/1996,07/31/1996,06/28/1996,05/31/1996,04/30/1996,03/29/1996,02/29/1996,01/31/1996,12/29/1995,11/30/1995,10/31/1995,09/29/1995,08/31/1995,07/31/1995,06/30/1995,05/31/1995,04/28/1995,03/31/1995,02/28/1995,01/31/1995,12/30/1994,11/30/1994,10/31/1994,09/30/1994,08/31/1994,07/29/1994,06/30/1994,05/31/1994,04/29/1994,03/31/1994,02/28/1994,01/31/1994,12/31/1993,11/30/1993,10/29/1993,09/30/1993,08/31/1993,07/30/1993,06/30/1993,05/31/1993,04/30/1993,03/31/1993,02/26/1993,01/29/1993,12/31/1992,11/30/1992,10/30/1992,09/30/1992,08/31/1992,07/31/1992,06/30/1992,05/29/1992,04/30/1992,03/31/1992,02/28/1992,01/31/1992,12/31/1991,11/29/1991,10/31/1991,09/30/1991,08/30/1991,07/31/1991,06/28/1991,05/31/1991,04/30/1991,03/29/1991,02/28/1991,01/31/1991,12/31/1990,11/30/1990,10/31/1990,09/28/1990,08/31/1990,07/31/1990,06/29/1990,05/31/1990,04/30/1990,03/30/1990,02/28/1990,01/31/1990,12/29/1989,11/30/1989,10/31/1989,09/29/1989,08/31/1989,07/31/1989,06/30/1989,05/31/1989,04/28/1989,03/31/1989,02/28/1989,01/31/1989,12/30/1988,11/30/1988,10/31/1988,09/30/1988,08/31/1988,07/29/1988,06/30/1988,05/31/1988,04/29/1988,03/31/1988,02/29/1988,01/29/1988,12/31/1987,11/30/1987,10/30/1987,09/30/1987,08/31/1987,07/31/1987,06/30/1987,05/29/1987,04/30/1987,03/31/1987,02/27/1987,01/30/1987,12/31/1986,11/28/1986,10/31/1986,09/30/1986,08/29/1986,07/31/1986,06/30/1986,05/30/1986,04/30/1986,03/31/1986,02/28/1986,01/31/1986,12/31/1985,11/29/1985,10/31/1985,09/30/1985,08/30/1985
MarketCap,"119,652,876,830","119,652,876,830","123,427,692,460","115,175,769,920","115,263,556,330","113,807,887,160","109,949,992,680","110,388,389,780","104,952,265,740","93,615,465,240","94,667,324,400","89,175,507,140","84,620,373,180","65,874,244,960","64,998,257,660","64,949,404,380","60,135,095,430","54,574,008,790","53,044,931,340","55,495,852,260","55,845,983,820","53,132,464,230","60,005,051,120","61,841,940,440","60,179,992,960","59,784,963,870","57,468,394,440","59,480,225,600","69,451,910,480","95,093,724,160","108,815,888,400","97,520,923,440","98,427,097,230","87,160,819,020","78,077,928,060","71,998,344,000","91,197,902,400","91,568,484,000","82,324,427,520","88,690,617,360","87,009,282,800","90,445,782,239","88,443,613,816","65,875,858,390","65,235,862,500","87,850,961,500","98,122,304,490","112,462,588,140","118,459,434,030","118,207,450,180","122,289,559,040","122,202,705,660","117,053,746,275","122,524,359,046","140,397,253,920","151,327,883,250","158,612,434,650","174,829,233,600","209,349,134,280","212,552,574,300","221,729,997,060","233,851,121,460","237,766,906,940","251,748,087,370","258,782,097,400","259,606,756,142","259,126,055,100","279,545,924,000","272,114,956,400","257,429,949,000","262,030,071,800","279,948,918,920","279,052,795,620","282,099,614,840","277,984,711,110","282,766,452,750","292,329,936,030","270,568,710,025","272,937,280,800","292,164,821,200","302,670,615,660","292,359,191,880","254,955,007,580","250,593,367,780","263,516,796,900","268,262,118,530","274,770,583,830","272,856,157,320","249,983,798,490","261,654,214,438","240,270,808,200","254,149,992,600","266,017,666,371","259,188,975,803","257,280,959,321","260,680,819,528","252,352,679,413","263,690,990,655","268,643,824,350","269,646,600,850","259,618,835,850","255,336,772,973","252,829,939,530","282,006,494,430","269,729,057,540","264,468,025,660","241,703,945,410","235,652,692,340","248,178,742,970","239,787,391,542","241,131,607,191","230,481,283,203","239,775,791,063","240,812,883,585","231,837,325,000","218,414,068,750","221,575,519,000","220,841,478,000","239,791,347,240","218,673,659,240","219,096,013,000","220,806,302,080","202,264,506,080","207,299,666,860","212,317,870,323","201,527,425,494","197,821,148,070","189,082,156,410","167,967,454,410","176,413,335,210","160,682,882,220","172,891,496,470","189,852,035,670","199,922,355,820","208,290,979,080","216,881,391,150","212,639,212,350","222,156,787,314","213,856,368,460","194,155,227,040","168,664,185,940","170,688,582,360","173,139,167,500","154,808,865,600","172,342,466,400","154,167,392,400","174,561,069,300","201,359,129,480","194,312,627,600","171,357,325,260","171,570,721,680","161,332,324,750","170,572,869,900","151,833,278,700","174,831,867,900","147,713,103,800","142,399,682,800","124,546,588,240","142,747,471,000","133,958,123,750","107,060,603,250","89,869,216,750","128,097,955,250","161,278,387,200","170,935,179,520","194,230,946,560","253,864,128,000","279,539,586,800","281,429,712,120","265,512,867,320","306,198,528,000","325,933,980,000","368,893,474,000","330,925,070,660","353,161,500,640","370,240,294,930","386,966,742,610","415,971,562,440","418,397,052,600","398,268,899,990","397,141,820,520","392,223,655,560","386,628,940,060","379,221,467,020","363,789,231,520","358,984,068,300","370,499,296,650","382,421,049,330","363,669,838,560","361,917,461,220","363,876,000,600","351,613,607,540","337,470,605,710","340,257,912,640","356,249,115,480","359,680,586,820","361,656,282,440","342,617,972,124","341,367,161,152","365,341,038,118","377,423,485,240","358,298,722,970","355,762,842,890","356,293,257,710","365,727,979,500","367,318,101,150","386,903,961,600","383,934,304,000","382,449,475,200","373,117,162,140","382,975,087,163","386,897,057,333","373,830,622,880","360,721,177,960","355,012,226,140","346,204,919,130","348,343,914,389","342,087,202,800","317,817,605,760","305,868,807,600","311,690,016,960","327,758,315,814","338,945,638,402","312,237,165,558","287,871,456,200","291,285,348,600","299,318,036,600","297,559,726,200","284,935,980,240","287,340,503,280","286,838,189,400","294,333,960,900","254,856,231,000","240,336,273,275","231,242,468,341","243,334,230,946","269,673,753,100","251,264,290,250","245,293,653,650","299,976,550,650","320,372,966,200","289,032,132,550","309,507,902,686","313,536,675,050","372,169,523,950","382,521,743,103","369,108,643,020","398,220,038,015","386,238,556,864","361,455,942,210","369,298,573,200","407,129,989,080","432,165,801,000","484,323,742,500","486,720,479,000","482,051,935,630","415,798,352,060","461,881,185,666","456,914,721,304","476,164,737,171","491,109,953,526","543,131,164,026","572,857,570,026","580,939,151,500","511,647,745,071","504,837,389,697","520,641,552,354","518,583,719,710","513,221,482,672","436,216,941,090","441,575,118,588","509,946,254,329","428,802,488,834","446,527,972,695","390,692,204,235","370,109,684,771","359,175,839,177","372,403,222,003","335,083,812,312","347,243,514,012","364,543,902,611","328,551,924,191","343,407,500,418","334,006,208,034","295,615,268,019","286,224,270,127","260,239,565,406","260,568,383,127","291,297,630,350","295,987,626,747","271,922,622,315","277,812,501,732","281,090,092,437","254,089,186,440","253,246,078,560","239,775,959,640","242,014,721,846","211,714,970,071","222,977,868,396","204,537,722,842","229,263,895,245","213,734,204,679","199,039,998,186","181,465,833,297","162,259,881,859","169,353,256,028","170,380,477,458","162,765,210,900","171,395,887,037","159,450,682,425","149,977,581,417","137,396,316,944","135,948,369,617","143,386,455,203","138,045,246,255","128,866,918,905","129,907,863,337","125,944,266,248","128,036,164,177","120,108,972,024","114,632,785,583","108,013,838,543","108,864,260,531","99,157,093,993","99,359,187,326","94,943,447,993","99,048,546,499","95,626,366,450","92,214,432,450","93,710,355,008","87,941,829,984","87,091,408,000","78,726,505,824","83,644,987,145","82,359,576,108","85,275,876,595","86,346,491,639","79,919,373,217","85,200,728,396","81,561,601,562","85,628,528,524","90,231,404,447","92,264,910,742","89,803,518,690","83,991,301,335","82,818,024,782","81,857,085,500","83,985,974,682","84,199,594,405","81,849,264,558","79,267,306,417","77,451,284,773","76,170,095,990","72,034,913,993","73,747,484,563","73,212,648,774","71,181,594,178","65,623,050,461","66,905,850,513","63,282,148,148","65,419,802,009","66,489,184,796","65,602,130,634","65,816,696,332","65,065,630,496","68,009,255,858","65,090,703,265","66,171,245,009","56,167,566,272","59,855,223,181","60,180,346,986","65,223,630,159","63,807,931,291","64,460,814,814","67,321,761,564","61,656,312,513","60,676,514,887","59,431,591,591","55,935,615,615","50,145,755,003","48,089,187,701","45,674,166,165","47,869,776,033","55,149,403,402","63,711,081,429","61,598,770,328","61,620,723,988","57,258,602,602","57,482,090,085","55,926,334,039","56,378,815,107","58,416,519,583","57,504,472,472","51,360,212,338","52,402,991,022","53,446,882,695","54,257,974,005","47,881,933,746","49,372,819,261","44,176,636,577","40,221,358,972","41,313,300,723","43,683,364,440","40,409,649,590","40,674,100,871","39,430,936,150","39,205,152,707","36,493,039,823","38,639,428,701","39,656,809,979","38,483,099,098","36,993,986,416","36,993,986,416","41,125,758,142","40,786,992,593","39,882,593,422","38,772,857,165","43,348,396,154","56,272,651,376","57,161,528,286","54,081,768,693","49,631,401,530","47,583,383,384","47,354,754,377","47,983,495,584","47,175,503,484","45,749,131,700","39,246,763,836","37,937,173,142","34,851,577,755","32,852,028,941","35,887,365,144","33,319,293,706","36,970,753,166","36,400,577,771","35,659,285,858","35,830,356,733","35,373,102,723","32,349,968,150","33,205,231,242","29,929,842,695","26,281,330,182","26,223,273,227","27,774,938,012"
EnterpriseValue,"152,493,876,830","152,493,876,830","156,268,692,460","148,016,769,920","146,386,556,330","144,930,887,160","141,072,992,680","141,511,389,780","136,075,265,740","124,732,465,240","88,095,324,400","82,603,507,140","78,048,373,180","59,374,244,960","58,426,257,660","58,449,404,380","53,472,095,430","47,911,008,790","46,381,931,340","48,832,852,260","49,182,983,820","46,469,464,230","55,580,051,120","57,416,940,440","55,754,992,960","55,359,963,870","53,043,394,440","55,055,225,600","78,588,910,480","104,230,724,160","118,015,888,400","117,905,923,440","118,812,097,230","107,545,819,020","116,583,928,060","110,504,344,000","129,703,902,400","130,607,484,000","121,363,427,520","127,729,617,360","128,608,282,800","132,044,782,239","129,543,613,816","119,153,858,390","118,513,862,500","141,128,961,500","149,415,304,490","163,755,588,140","169,752,434,030","175,269,450,180","179,351,559,040","178,702,705,660","169,652,746,275","175,123,359,046","198,246,253,920","209,176,883,250","216,461,434,650","232,678,233,600","259,741,134,280","262,944,574,300","272,121,997,060","279,007,121,460","282,922,906,940","296,948,087,370","302,559,097,400","303,383,756,142","302,926,055,100","330,084,924,000","322,653,956,400","307,929,949,000","326,629,071,800","344,547,918,920","343,652,795,620","360,106,614,840","355,991,711,110","360,766,452,750","388,157,936,030","366,396,710,025","368,737,280,800","447,532,821,200","458,038,615,660","431,559,191,880","439,814,007,580","435,452,367,780","448,375,796,900","490,572,118,530","497,080,583,830","499,721,157,320","476,848,798,490","488,519,214,438","467,170,808,200","490,835,992,600","502,703,666,371","495,788,975,803","502,673,959,321","506,073,819,528","497,745,679,413","511,558,990,655","516,511,824,350","517,546,600,850","510,122,835,850","505,840,772,973","503,329,939,530","539,704,494,430","527,427,057,540","522,168,025,660","496,560,945,410","490,509,692,340","503,035,742,970","499,018,391,542","500,362,607,191","518,675,283,203","527,969,791,063","529,006,883,585","520,031,325,000","506,608,068,750","473,674,519,000","472,940,478,000","504,397,347,240","483,279,659,240","483,702,013,000","491,017,302,080","472,475,506,080","477,510,666,860","533,885,870,323","523,095,425,494","519,389,148,070","475,875,156,410","454,760,454,410","463,206,335,210","447,475,882,220","466,917,496,470","483,878,035,670","493,948,355,820","508,517,979,080","517,108,391,150","512,866,212,350","540,602,787,314","532,302,368,460","512,601,227,040","497,475,185,940","499,499,582,360","501,950,167,500","457,713,865,600","475,247,466,400","457,072,392,400","504,921,069,300","531,719,129,480","524,672,627,600","518,425,325,260","518,638,721,680","508,400,324,750","574,644,869,900","555,905,278,700","578,903,867,900","564,247,103,800","558,933,682,800","541,080,588,240","557,964,471,000","549,175,123,750","522,277,603,250","523,998,216,750","562,226,955,250","595,407,387,200","659,838,179,520","683,133,946,560","742,767,128,000","770,790,586,800","772,680,712,120","756,763,867,320","793,122,528,000","812,857,980,000","855,817,474,000","783,866,070,660","806,102,500,640","823,181,294,930","813,532,742,610","842,537,562,440","824,557,052,600","804,428,899,990","803,301,820,520","777,860,655,560","772,265,940,060","764,858,467,020","734,645,231,520","729,840,068,300","741,355,296,650","733,146,049,330","714,394,838,560","712,642,461,220","702,140,000,600","689,877,607,540","675,734,605,710","678,521,912,640","678,816,115,480","682,247,586,820","684,223,282,440","650,899,972,124","649,649,161,152","635,532,038,118","647,614,485,240","628,489,722,970","625,953,842,890","574,926,257,710","584,360,979,500","585,951,101,150","607,966,961,600","604,997,304,000","603,512,475,200","593,160,162,140","603,018,087,163","606,940,057,333","577,964,622,880","564,855,177,960","559,146,226,140","548,833,919,130","550,972,914,389","544,716,202,800","492,225,605,760","480,276,807,600","486,098,016,960","499,291,315,814","510,478,638,402","483,770,165,558","450,910,456,200","454,324,348,600","462,357,036,600","484,799,726,200","472,175,980,240","474,580,503,280","441,635,189,400","449,130,960,900","409,653,231,000","393,971,273,275","384,877,468,341","396,969,230,946","407,697,753,100","389,288,290,250","383,317,653,650","443,038,550,650","463,434,966,200","415,132,132,550","435,607,902,686","439,636,675,050","494,952,523,950","505,304,743,103","491,891,643,020","521,003,038,015","486,311,556,864","461,528,942,210","467,714,573,200","505,545,989,080","530,581,801,000","582,890,742,500","585,287,479,000","580,618,935,630","517,576,352,060","563,659,185,666","558,692,721,304","575,852,737,171","590,797,953,526","642,819,164,026","673,693,570,026","681,775,151,500","612,483,745,071","605,673,389,697","615,955,552,354","613,897,719,710","608,535,482,672","547,677,941,090","553,036,118,588","621,407,254,329","530,931,488,834","548,656,972,695","492,821,204,235","469,696,684,771","458,762,839,177","471,990,222,003","429,234,812,312","441,394,514,012","458,694,902,611","499,275,924,191","514,131,500,418","504,730,208,034","454,411,268,019","445,020,270,127","419,035,565,406","411,792,383,127","442,521,630,350","447,211,626,747","414,454,622,315","420,344,501,732","423,622,092,437","392,906,186,440","392,063,078,560","378,592,959,640","371,803,721,846","341,503,970,071","352,766,868,396","331,659,722,842","356,385,895,245","340,856,204,679","323,713,998,186","306,139,833,297","286,933,881,859","294,608,256,028","295,635,477,458","288,020,210,900","290,644,887,037","278,699,682,425","269,226,581,417","255,325,316,944","253,877,369,617","258,218,455,203","252,877,246,255","243,698,918,905","242,574,863,337","238,611,266,248","240,703,164,177","227,053,972,024","221,577,785,583","214,958,838,543","211,649,260,531","201,942,093,993","202,144,187,326","197,728,447,993","198,457,546,499","195,035,366,450","191,623,432,450","185,879,355,008","180,110,829,984","179,437,408,000","171,072,505,824","175,990,987,145","174,705,576,108","174,721,876,595","175,792,491,639","169,365,373,217","174,699,728,396","171,060,601,562","175,127,528,524","177,418,404,447","179,451,910,742","176,990,518,690","165,299,301,335","164,126,024,782","163,165,085,500","145,315,974,682","145,529,594,405","143,179,264,558","156,097,306,417","154,281,284,773","153,000,095,990","150,670,913,993","152,383,484,563","151,848,648,774","146,480,594,178","140,922,050,461","142,204,850,513","137,901,148,148","140,038,802,009","141,108,184,796","138,082,130,634","138,296,696,332","137,545,630,496","140,070,255,858","137,151,703,265","138,232,245,009","126,778,566,272","130,466,223,181","130,791,346,986","133,532,630,159","132,116,931,291","129,600,814,814","132,461,761,564","126,796,312,513","122,664,514,887","121,419,591,591","117,923,615,615","112,133,755,003","109,056,187,701","106,641,166,165","104,874,776,033","112,154,403,402","120,716,081,429","115,476,770,328","115,498,723,988","111,136,602,602","108,534,090,085","106,978,334,039","107,430,815,107","125,765,519,583","124,853,472,472","118,709,212,338","116,988,991,022","118,032,882,695","118,843,974,005","112,467,933,746","68,010,819,261","62,814,636,577","58,859,358,972","59,951,300,723","62,321,364,440","43,318,649,590","43,583,100,871","42,339,936,150","42,114,152,707","39,402,039,823","41,548,428,701","42,565,809,979","41,392,099,098","39,902,986,416","39,902,986,416","44,034,758,142","43,695,992,593","42,791,593,422","43,017,857,165","47,593,396,154","60,517,651,376","61,406,528,286","58,326,768,693","53,876,401,530","51,828,383,384","51,599,754,377","52,228,495,584","51,420,503,484","49,994,131,700","43,491,763,836","37,430,173,142","34,344,577,755","32,345,028,941","35,380,365,144","32,812,293,706","36,463,753,166","35,893,577,771","35,152,285,858","35,323,356,733","34,866,102,723","31,842,968,150","32,698,231,242","29,356,842,695","25,708,330,182","25,650,273,227","27,201,938,012"
PeRatio,,,,,"22.254",,,,,,"27.692","26.103",,,,,,"16.395",,"16.684",,"15.974",,,,"11.197",,"11.148",,,,"558",,"499",,,,,,,,,,,,,,,,,,,,,"18.802",,"21.267","23.442",,"28.218","29.437","25.243","25.589",,"29.8","29.81","29.7",,"35.356","33.448","35.262","37.19",,"49.188","47.234",,"187","171.412",,"61.078","58.706",,"49.451","48.667","51.176","241.545",,"17.934","16.43",,,"17.074",,"17.439","17.548",,"17.226","18.638",,"19.071","17.612","17.327","17.095","20.165",,"18.806","17.064",,"17.407",,"16.194","16.036",,"16.705","16.029","15.101","15.887","15.835",,"16.702","16.734",,"15.52","15.919",,"15.442","15.167",,"12.935","13.585","12.374","12.643",,"14.62","15.712",,"16.04","18.021","17.349","15.756","14.657",,"15.046","14.337",,"14.277","17.394","20.064","19.362",,,"14.98","13.81",,"14.155","10.221","9.853","8.618",,"7.857","6.28",,,"9.419",,"9.29","12.143",,"13.097","12.356",,"15.139","17.134","15.064","16.073","16.85","17.17","18.457",,"18.51","18.457",,"18.79","18.43",,"17.543","18.116",,"18.766","18.676",,"18.714","17.962","18.11","19.247",,"19.539","19.11","19.041",,"20.295","19.267","19.131","19.655",,"20.263","22.38",,"22.123","22.138","22.723","22.956","23.111",,"21.948","21.86",,"21.6","20.609","19.834","20.212",,,"20.792",,"21.489","22.081",,"20.314","20.486",,"20.171","17.466","17.057","16.411","17.27",,"16.833","16.433",,"22.676",,"22.9","23.199",,"28.102","27.117","29.255","29.253","27.376",,"31.045","32.955",,"38.583","38.213",,"36.614","36.22",,"40.515","44.806",,"50.448","44.431","43.84","47.268",,"46.594","41.11","41.615","48.059","41.976",,"38.245","18.782",,"18.898","35.185","36.462","38.279",,,"36.429","33.472",,"29.467","30.305","33.878","34.424",,"33.804","34.202",,,"29.827",,"27.154","28.598",,"30.226","28.179",,"24.558","21.958","23.381","23.523","22.471",,"23.036","21.667",,"20.159",,"20.897","19.508",,"19.358","19.68",,"17.038","16.054",,"15.413","15.444","14.758","15.676",,"14.595","15.86","14.884",,"14.466","15.37","15.134","16.258",,"15.237","19.742",,"19.841","20.422","20.882","20.325","21.573",,"21.025","22.128",,"21.565","17.975","17.563","17.272",,,"16.964","15.417",,"14.491","13.704","14.167","14.398",,"14.85","14.68",,"14.583","14.826",,"13.372","13.445",,"14.534",,"15.327","14.038",,"13.821","13.008","11.662","11.699","11.111",,"13.596","15.707",,"15.513","14.414",,"14.294","14.41",,"14.762","13.185",,"14.552","14.773","13.037","14.225",,"11.588","12.298","13.004",,"14.423","13.982","13.902","13.458",,"14.625","14.583",,"14.019","18.958",,"18.385","15.353",,"22.283","23.721","22.443","20.597",,"20.536","20.808",,,"15.58",,"13.813","13.021",,"13.225","14.674",,"14.797","14.868","14.678","13.423","13.778",,"11.434","11.409",
ForwardPeRatio,"54.645",,"56.18","52.356","52.632",,,,,,"27.027","25.445",,,,,,"16.447",,"105.263",,"78.74",,,,"40.161",,"17.422","13.812",,"19.455","16.667",,"13.87","12.422",,"18.349",,"16.639","18.149",,"14.837","12.674","9.234","8.873","10.235",,"13.477","14.205",,"14.859","14.514",,"14.045","16.077",,"17.513","17.153",,"15.601","15.898","16.393","16.584",,"18.051","18.051","17.986",,"18.116","17.123","17.331","20.833",,"21.008","17.331",,"18.382","16.807",,"20.619","19.763",,"16.42","16.103","16.863","16.667",,"16.181","13.405",,,"14.43",,"14.085","13.755",,"13.477","14.409",,"14.641","14.265","14.045","13.947","15.152",,"13.928","12.642",,"12.674",,"11.962","11.481",,"12.005","11.416","11.723","11.751","11.891",,"11.442","11.455",,"10.764","11.124",,"10.684","10.537",,"10.32","10.788","9.515","9.99",,"11.312","11.751",,"12.376","12.755","12.516","14.104","12.438",,,,,,,"15.48",,,,"15.723",,,"35.211","15.576",,,,,,,,,,,,,"35.336",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"10.904",,"11.248","10.496","10.504",,,,,,"6.835","6.443",,,,,,"3.421",,"22.921",,"15.766",,,,"8.035",,"2.981","1.973",,"1.769","1.514",,"2.729","2.444",,"3.667",,"3.33","3.632",,"7.421","2.534","1.846","1.775","2.048",,"2.696","2.84",,"2.703","5.722",,"5.538","6.2",,"1.998","1.627",,"1.171","1.193","1.22","1.235",,"1.393","1.393","1.388",,"1.332","1.258","1.335","1.607",,"1.619","1.337",,"1.943","1.774",,"2.761","2.586",,"2.104","2.064","2.163","2.136",,"1.777","1.471",,,"1.906",,"1.512","1.593",,"1.447","1.499",,"1.523","1.579","1.784","1.77","1.921",,"1.766","1.578",,"1.581",,"1.477","1.418",,"1.208","1.103","1.133","1.199","1.213",,"1.121","1.121",,"0.817","0.886",,"0.837","0.843",,"0.779","0.925","0.816","1.142",,"0.998","0.94",,"1.067","1.099","1.113","1.254","1.105",,,,,,,"2.038",,,,"1.7",,,,"1.771",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
