Date,ticker,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close,norm_close,ROI
2012-11-26,GD,53.58486599424172,53.741500692108374,53.28808777172581,53.63432693481445,1392600.0,0.0,0.0,,1.0104373911761129,1.0437391176112947
2014-09-18,GD,111.05014930136718,111.76686880676158,111.01560066469504,111.63734436035156,1122600.0,0.0,0.0,,2.103178196500905,110.31781965009051
2015-02-11,LHX,66.89635206308932,67.67217070553414,66.63187393817974,67.51348114013672,1276300.0,0.0,0.0,,1.9511152219640078,95.11152219640078
2012-05-17,BA,59.865810418412856,60.006559073330145,57.506282357217096,57.729820251464844,6172200.0,0.0,0.0,,1.200729854614624,20.072985461462377
2015-11-25,GD,128.88526870266864,129.16846764487025,128.23919537317508,128.48699951171875,1157700.0,0.0,0.0,,2.420615229206786,142.0615229206786
2020-01-13,RTX,91.88591660453045,92.17604588780372,91.5292966126543,91.90404510498047,4910010.0,0.0,0.0,,2.8459264971355385,184.59264971355387
2019-02-13,BA,402.8581572276786,403.0534848512934,398.1217752845353,400.9635925292969,3078700.0,0.0,0.0,,8.339692624475884,733.9692624475883
2019-12-19,RTX,89.64347917947714,90.15724708472005,88.97255606609113,89.88524627685547,4755241.0,0.0,0.0,,2.783411805091415,178.3411805091415
2011-03-07,BA,57.52006930302757,57.897646165646115,56.16240700162674,56.941654205322266,5132000.0,0.0,0.0,,1.1843366890396287,18.433668903962882
2015-04-21,LMT,167.65173489400996,167.8972177356087,165.16298709143825,166.161865234375,1421000.0,0.0,0.0,,3.2229256137221967,222.29256137221967
2011-06-13,SPX,0.39972999691963196,0.39972999691963196,0.3747499883174896,0.39972999691963196,6204.0,0.0,0.0,,1.0666577968802475,6.665779688024746
2015-12-21,LMT,185.1086003646826,186.65838122122452,184.86617669115756,186.5544891357422,1066800.0,0.0,0.0,,3.6184670925688307,261.84670925688306
2017-07-14,LHX,107.62566700363237,107.82182471320598,106.55146391418063,107.58830261230469,1047900.0,0.0,0.0,,3.1092630891957085,210.92630891957086
2014-01-14,LMT,122.9862617574776,123.63727416355232,121.40753059648848,123.22225189208984,2575800.0,0.0,0.0,,2.3900559327699855,139.00559327699855
2020-05-14,GE,5.593052601043007,5.871710240482689,5.453724018598554,5.672668933868408,140205400.0,0.0,0.0,,0.49059010615744875,-50.94098938425513
2018-09-20,GD,190.64113157542596,191.26572428486946,186.86559531786588,189.11227416992188,1347700.0,0.0,0.0,,3.562757731329005,256.2757731329005
2010-07-13,GD,46.774557754722395,47.09196491384474,46.503604025196196,46.88294219970703,1946100.0,0.0,0.0,,0.8832454980652094,-11.675450193479062
2010-06-29,GE,10.62817162269499,10.656994609127205,10.282306505421053,10.433622360229492,119501096.0,0.0,0.0,,0.9023322109899913,-9.766778901000873
2015-01-06,SPX,0.014440000057220459,0.014440000057220459,0.014440000057220459,0.014440000057220459,0.0,0.0,0.0,,0.038532356257171746,-96.14676437428282
2014-08-08,HII,83.6079993139582,85.3219800804033,83.51826364238984,85.12455749511719,346400.0,0.0,0.0,,2.5671319469641665,156.71319469641662
2018-02-12,GE,13.944367921125759,14.018440953297326,13.68511001265525,13.722146987915039,78605696.0,0.0,0.0,,1.186734079846712,18.673407984671204
2016-06-06,LHX,73.22027852144917,74.55654776652604,72.7077388063046,74.07146453857422,932500.0,0.0,0.0,,2.140638573715334,114.0638573715334
2015-02-04,GE,20.493004792216908,20.50979635284713,20.21595986248928,20.28312110900879,34565440.0,0.0,0.0,,1.7541475897990142,75.4147589799014
2010-06-04,RTX,32.24134329758503,32.33329520673913,31.399255076744996,31.525083541870117,10265417.0,0.0,0.0,,0.9762145994089398,-2.3785400591060197
